address,usd_seizable_now,tokens
0x1ef91043d3cdb315a5c97a03b843e6095ba6ea02,11.81,wstETH:0.0041
0x2bcece62fa484fb40ff2c0867a4f92eabe0b47f4,11.65,ARB:128.2736
0xc04fc7eafc0b8553b74568e26a8c515321645ca1,11.63,wstETH:0.0040
0x31e963b3a4a8522dfe88b335f540dcd815fdc137,11.49,USDT:3.9207;USDC.e:4.4469;WBTC:0.0000;DAI:1.9364
0x5ce025c4558a687967fc49050a6b4bacf39be432,11.41,ARB:125.6125
0x0de0d601e86d33bdbed6cd69ee49aad70f153e18,11.37,USDC:11.3687
0x1d52d3be6c2255d7de8c387548aaacb3cd5bbdf2,11.24,ARB:123.7897
0xbbe8b45aea6620fd1f85da6e03b957d58885de3e,11.07,ARB:121.8825
0x45b7ce98aaf5ed8f2fd5f8e23c528eb3cdc3fa91,11.00,USDC.e:10.9980;DAI:0.0000
0x1ba4f744ef0b6f37d23b6f42e018529aec1a0135,10.99,USDC:10.9934
0xce77824d9bd0673973f049c60e202c803ae88824,10.93,USDC:10.9311
0xdffce95e93793e36ef5a6befc59c1b07eec3ba05,10.93,USDT:10.8342;ARB:1.0861
0x65a2b9f87afe572d30af851d170dcd23945af6d0,10.91,USDC:10.9068
0x0c33185f3069cb77410c0bad43826af03ae63df5,10.88,DAI:10.8809
0xea79f0e7244d3c431239d6e74bea4dfcf6c4b24e,10.83,USDC:10.0262;ARB:8.8614
0x58a13ebf979f4cc90c6c483418e930bab79675c0,10.80,USDT:10.8070
0x62d51fa08b15411d9429133ae5f224abf3867729,10.73,USDT:7.5559;USDC.e:1.1364;DAI:2.0370
0x35b50a0e80c1a9920cf94a6253470fdef4c03adf,10.69,USDC:10.6869
0x62bdf681f267fa5cae55de805bfb9338ad8bbd32,10.64,USDC.e:10.6452
0xe5c80a7963c0d8f4ab9c0bb8d854e47594cf9394,10.64,USDC.e:10.6368
0x48747d2dbaa3f2473e13aa73c545f38f156eace9,10.55,ARB:116.2274
0x1d16c8c463637cea12678065362d074109dfc18b,10.50,USDC:10.5004
0x7715321b193720ece54dd7e13442fa47bbfc5dd2,10.42,USDC.e:10.4238
0xbc5da62f2a12b1952477b5a674bcde9c6fffeecd,10.41,USDC:10.4081
0x463006e77d1c797dc2e3ce726ab024a92d8510a2,10.37,ARB:114.2500
0x88ad0e5acffa283c057730a9731dbfac0b2862f7,10.26,USDT:10.2600
0x47a850aab6d9600e8910ea4d6c3c216c6650a09a,10.21,ARB:112.3855
0x3cc05bade0c157dd39748700d5486221f06ccaa5,10.17,USDC:2.8042;USDT:7.3699
0xe940940c5e07e35828a521314b6045038dd07b0e,10.11,ARB:111.3507
0x4ec829f49442ae5921c5c042105be58dfb2fb4b0,10.08,ARB:111.0255
0xd7613e085648aa55182d1656dbeb82b7a3009225,10.07,USDC:10.0709
0x6329c3a7bf26b0430e9a14ece07498bc54423ee2,10.00,USDT:10.0000
0xa2c927e00eb63642018c3b7882b16b0463413170,10.00,USDC.e:9.9968
0x10ad6bc2db8f64b57dd85eada632008b41cd7b34,9.99,USDT:9.9940
0x95017a3fd9f5e8cdfa74917586199bc71ec5e6cd,9.99,ARB:110.0000
0x541c579f4c29fb4595230d65df46bfef68aedb75,9.98,USDC.e:9.9809
0x2142248bda0d9613baf9df848bbefd8eac723d3e,9.98,DAI:9.9793
0x73fa6f84dbdee9f61017cda42cd004066e1dfda8,9.98,USDC.e:9.9773
0x98752acf39e0dcfa217606118142d5be7aecdf10,9.95,USDT:9.9520
0x6143c013d78b22cc84aa3cbcce7f39d28c015cdb,9.93,USDC.e:9.9332
0xbdf4c5ff618727c3d71d2c3266ac26065bb31ccd,9.93,USDC:9.9300
0xe15d5c8c52fbb1eeb8f0a3439178283abb8a8818,9.91,USDC:9.9075
0x455cb545bc5aecadf6db557655adecc6cd9abe6f,9.90,USDC:9.9000
0x6a296113cc4f3d7ac16331e5a234d96eedb8713c,9.88,USDT:9.8841
0x300b51081f8fa63fc618e6865a9924913a5d3a70,9.83,ARB:108.2969
0x134f96d78c1acbb1f07d3c191baf565850169fb3,9.82,ARB:108.1347
0x073289a249828f328797cc092737305022615694,9.75,USDT:9.7492
0x6aa7b080122b2530d73342979126b99d3db1d74c,9.74,USDT:9.7385
0xb89904a5787c9e89176a626991180cba344f1235,9.73,USDT:9.7278
0x8691024e521d88957296530a1fa22c50ebe2472a,9.71,USDT:9.7173
0xac4f0167bced647f003eeebdc4706a8344913230,9.69,USDT:9.6900
0xa5f04fd785a5e4897f4136ecd0ef4dc45723bc8e,9.64,ARB:106.1157
0x64102c14d69efa65144702bd5eba23ca2f50d387,9.63,USDT:9.6349
0xf664dced0be7aeadc39ac997bd691f6adb0fbabe,9.62,USDT:9.6266
0xcb63dcc91fccf966c11f387953e7f68613c992d9,9.52,USDT:9.5193
0x98f222671d5a2dcb43ea504db75d3bef85aaa044,9.48,USDT:9.4799
0xa9e7342fb0ca67f7a1300fc7cd80bf14481b207d,9.44,ARB:104.0000
0xc8e15dfe35f09fc1d903ec797432e6d498ffb5a9,9.44,ARB:104.0000
0x041261a08df5909bfb9b251a64e7e87ba5516d7c,9.44,USDC.e:9.4394
0x63e07768557b3e69849917d4e1ea64fd9b939e61,9.30,USDC.e:9.3041
0x241994b83e4d34eeb7c0edacd341ace5e5aa324c,9.30,USDC:9.0516;ARB:2.7747
0x31fa7d04998239953cd314e54e5af6a40f118f82,9.27,USDC:9.2669
0x88286474c68d9c675d884425c26182bdf1461625,9.22,ARB:101.4893
0x8b2bdf9da1be5c5b3f892ca9144646b435bd9213,9.17,WBTC:0.0001
0x51e19b34efb85c04ac751bdbb4c2f763f68f2616,9.13,USDT:9.1365
0x37b0206844babcaa52a91231b6430544dc5cfc58,9.10,ARB:100.2623
0x635a2841210026480495c0cdb0c5ba69ca5e6553,9.08,ARB:100.0000
0xc208934e867dfcdc10e5ab58b631d2c3185edbc9,9.08,ARB:100.0000
0x7ec2bdb8923bb0839bebf2baaf88d95f84c55c19,9.04,USDC.e:9.0462
0x0229aa6f015481d3864a0947e4e8320e0d83489d,9.04,USDC.e:9.0436
0x00910d229a614bbb10c4d09fbfc76d066b06aa42,9.04,USDC.e:9.0420
0x97e931494a837ecde1d2f152fcef1c2f5e093356,9.00,USDT:9.0000
0x51a6a8945d9af5cec4720fa4a866fbdedfc9fb6a,8.99,USDT:8.9935
0x38f942715cfba5a7d51296ae7964e9a3863a5da0,8.97,USDT:8.9739
0x0d9a4d5ff5a9d2a156d89645b263e7d09086d6ed,8.96,USDC.e:8.9651
0xf9793fb2109bde3c643526ea8754556ed5a2b29d,8.94,USDT:8.9472
0x3672d6e4bdc3e1231c0724f3ed3753f898e3e801,8.93,USDT:8.9279
0xdc55f16c4dcb7c608fa0aac54fe09a997c1b63d8,8.91,USDC.e:8.9108
0xf38f40c5ceac554d4c7c37128cc0c062810776b4,8.91,USDT:8.9077
0x7b41f45cdc87dbef8816f67ae57f4c2310c22e94,8.90,USDT:8.9027
0x2fd6f9a75f09369019e82bc8301fd2a789dc9723,8.90,ARB:98.0000
0xc80c7828401e81ccfb424188e77f714550adc0da,8.82,USDT:8.8273
0x6a0e1d8f60c6016789e1820889e3215d90206e75,8.81,USDT:8.8172
0x525bdbb27bbdc3e3e27acaece93ee07e07a4335f,8.81,USDT:8.8132
0x97d1840bf53d9b43c4362d48886d1a83b0b10699,8.81,USDC.e:4.9965;DAI:3.8108
0x4a0f82aeddd69239a658e26481a72818c655b270,8.81,USDT:8.8083
0x9aacbcfab1c30c33fe3b6191eec4d4b2a013edae,8.77,DAI:8.7714
0x2ad349b1ed1d692b4eb485e426e8ce0e2599a3b4,8.74,USDC.e:8.7433
0xde44ffaafa977792b17c7a5fd9edbeec4024311d,8.72,USDT:8.7216
0x6f296dd8ac4d6af56393de98023193f93cae527f,8.70,USDC.e:8.7057
0x21cf8bbfd8b8e264e6c8aa9a3c46b12d1cc7da97,8.67,ARB:95.5001
0xb428240c6efb2765757a397043525150f00af4b0,8.58,ARB:94.5191
0x930f63bc2018f052dc9fc41421d917cf6b296339,8.50,ARB:93.5811
0xe35be51c731ec3fbab08917298a8aafa808f575d,8.50,USDC:8.4977
0x6613a1521394c2f17c7d705e48279e44c2a01936,8.48,USDC.e:7.1975;WBTC:0.0000
0x1d30d44c4553cdc5b234ed6855fd1778268da589,8.48,USDC:8.4765
0x683b65e7ca74fda59f708fc1f2e223d3815cac22,8.44,ARB:93.0000
0xfa5090c118e25442e95fc8d42a1004894dc88b45,8.43,USDC.e:6.0889;DAI:2.3438
0x7bb706811b32b751c0aec78e64dd6edaf7ef29bf,8.41,ARB:92.6537
0xb008b99af59d3a01ea430af25a817e7f3965285a,8.41,USDT:8.4137
0xfd22da4813ad9aede04f86a7dff4eb5de5de1df5,8.32,USDC:8.3199
0x83837fa3ca28d0c885e661558f4a151bb5113405,8.28,USDC.e:8.2764
0x88c3cdf79f47ab7af8efcb081771487ff13bf029,8.27,USDC:2.0842;USDC.e:6.1843
0xa0d4747e042765a6f0cb0f8d76b4ba71cf58262a,8.24,USDC.e:8.2364
0x5fec15dba0c38e30639c136d72329034851ea610,8.23,ARB:90.6677
0x2a83e913a0b2533520958bcd1b85351612b7e496,8.20,USDC:8.1999
0x1d9d5f6dc46d80cb0150e74860e2dd1a04a27020,8.18,USDT:8.1839
0x2accd1f89db8849c78f9ac5be0e227bdf2c11362,8.08,USDC.e:8.0800
0x13e7a82dacbfdd1d19f8e2c3e1247b0104c116f8,8.02,USDC.e:8.0189
0x422616b0056c02b7b8990e1199f4f1e9889bb9b7,8.00,USDC:8.0000
0xbb0ee7a25dba86cbcba4f90466af7a0cb96fe35d,8.00,USDC:8.0000
0x5f24784b2b23b7eab87872e2ac2d1b54a444e355,8.00,USDC.e:8.0000
0xa1168c5ec9d4b1296d7112a8f5a025bbea196d61,8.00,USDC.e:8.0000
0xf1380babf9c601c5d5e437a7b16827433dd1541d,8.00,USDC.e:8.0000
0x274fc04a6a4c6504f692b94bdb089c7ab2106dfd,8.00,DAI:7.9992
0x48e91674c2ca7b58fca63c16e05172174adcf890,7.99,USDT:7.9940
0xa7fa3418f8108e40279ed5c1778382814641f273,7.99,USDT:7.9940
0x16d609ed0327998228d31f9683adfb31853ced03,7.99,USDT:7.9931
0x02bb662132a62fc934751494219021877348ec6a,7.95,USDC.e:7.9475
0x7128a9e119479a065a16418c4c4dfd39dd895e40,7.91,USDC.e:7.9107
0x5b1dc2fa137c25647b9b7e6604f60538b7b1ace5,7.82,USDC:7.8198
0x5062e7dda08d8d59313b819dffde024700423489,7.75,ARB:85.3412
0x70329c65c8a0ecd9e900fe4f28ffc31e18d267cc,7.68,ARB:84.6153
0x7cec5ac52d099b0779cc2ffa727fa2e0fe1de78f,7.68,USDC:4.5197;DAI:3.1564
0xfdf63384953c23e47173a26592391a2e83e23e52,7.68,USDC.e:7.6763
0x061d4d02c727392b7b428a35dc7f47c1f8d0fd4a,7.59,USDC.e:7.5946
0x81e8ea69a0cc65c72c8edb2ad4bd48594723dbaa,7.59,USDC:7.5930
0x94fe2807ce337b29ce726a4a8ccaa47ec43f6af0,7.54,USDC.e:7.5374
0x2e667760b1068ae033032a9c52adf3fadd6d0421,7.52,USDC:7.5230
0xe656c2b19b452d7250a0fe6e5fc4225803a578fc,7.50,USDC:7.5048
0x02ebf38d07eee07b344631e68576af52383cd048,7.48,USDC:7.4800
0x25b65e29930d163e93cb6a6a9d3a37cb58640f06,7.44,USDT:7.4403
0x88f8346db22d35cd8eee861332d8e08a1e547dbd,7.41,ARB:81.6400
0x2ba3fa18433dedac504626d5f99fa9bdd7b59c7a,7.32,USDT:7.3219
0x6efb9a519b49a0cf4ea4025c3abbb9f62a90d039,7.30,USDC:7.2987
0xe366619833126918f7fd3bdf516002bdadf1ae5f,7.23,USDC.e:4.2140;DAI:3.0213
0x51bfeb1b9dee97916f4ba4fdb83e336fc419dfba,7.21,USDC:7.2074
0x421baa8ca5a7e3bb4fb1963bdfdd8cd3f6fdcb69,7.20,USDC:7.1977
0x00946a69876b5a17295e8e3e0dd065501e57771a,7.15,USDC:7.1506
0xff9e392bb799ef5ea531910936b202e144e4fdc9,7.10,USDC:7.1000
0x76f40fbdb47364efbb0d781b975ff11d1a9fba28,7.09,USDC.e:7.0921
0xc5f3424b0ad611fea37879e8bed2458f288ef631,7.05,USDT:7.0549
0x835558e0a707d77cd66c36949de7ad7d7218f3e8,7.02,DAI:7.0163
0xcf1fe4111f558e4c367dcc892c656ca0c47217ac,6.95,USDC.e:6.9494
0xabadbed9ee3839304feb849f41e7d1359ce6c5d3,6.94,USDC:6.9390
0x14362387b621321f01c1d821ed014b136a7776dc,6.90,USDC:6.9000
0xd61e0efc979b3d56dc71d4cd763748b02420e8d4,6.88,USDC:6.8835
0x84e81e3dd82999c74eadb9b0763ad3f772ca24f5,6.82,ARB:75.1033
0x2f361c294ae61bbf15452b16eba73ff3baecda84,6.81,ARB:75.0480
0x6177b5bf3aa32a9c3a962c7a5197c5d9a5433b00,6.81,ARB:75.0000
0x7f6720bf2494543d4915907dfab178c59cbc556d,6.81,ARB:75.0000
0x9eea62730aa9d12de7b20b4c8dae937b90da3f51,6.80,USDC.e:6.8029
0x565b11937beb99482d85447153a993fb32937087,6.80,USDC:6.8025
0xb3e82cd604703da216cacb0196b1471b9059bdfd,6.72,USDT:6.7212
0x1f78d430a5005a72ab45f4e32f619ea02ea1ac67,6.71,ARB:73.8965
0xf53e047a9bab9911859f184ba3b4cb84759b1996,6.70,USDC:6.6971
0xaadd767eef3e0064a7fb52924f62bba488edbefe,6.68,ARB:73.5398
0xb4f7141ce59f4f0f471cf7bdaba288cad75b2813,6.60,USDC:6.6044;ARB:0.0000
0x225f46468122227073dadfd06fb735d6fdc58d6d,6.59,USDC.e:6.5907
0x4f278178f6a0668428c20e341812f8fdba1b9535,6.56,USDC:6.5614
0x0a3a1ec7cf57cb920c66b4b4e7956a0bd0234cbd,6.56,USDC.e:4.0922;WBTC:0.0000;DAI:0.4768;wstETH:0.0002
0x6d84da6986695b07575cb1de2cddd4c4e5c3d9ee,6.53,USDC:6.5333
0x86d14f191f5ad939568fb001c06fd7a933a42fc8,6.51,USDC:6.5073
0xf07df398fe5f87caca4cd47d72511443f6d0222b,6.50,USDC.e:6.4994
0x4050d65387cdd1629e0157cb1a43ca246b4d350b,6.47,USDT:0.1636;USDC.e:2.9944;DAI:3.3171
0x539eefaf07cdbb6184c6af72d61351796ca2ef28,6.46,ARB:71.1869
0xa5739a5d91a5e6c9313d79a965260a1565b39707,6.33,USDC:6.3338
0x3c7813a11bbf6525213ad86bec0023eb5395c38a,6.32,USDC:6.3167
0x01d5cb398aa654c70c92e5c10b2d4e58b3eb56c8,6.28,USDC:6.2767
0xef65d4871355d61ab2c0d414a69beab3be3d46d9,6.27,USDT:6.2759
0x0f5efcfe8f7fc6ffd19c7a19743d1885f843240e,6.26,USDC.e:6.2644
0x803cd409d7e959516b8821eba3f112bf5695ae22,6.26,USDC:6.2603
0x0a3b67b88adf575654e071cf9c3e8065fc365967,6.26,DAI:6.2596
0xf7025eb304674c32bec5c6931551a1f94fe6a25e,6.24,USDC:6.2451
0x1d2efbda5a5d44011a7961440a6b376d29ba3075,6.24,DAI:6.2377
0x83df8de261c8c19cbf005534e7889f6bfff5070d,6.22,USDC:6.2182
0xf73f764f5c6410129fc8c76e39dd2a07ab5722ee,6.21,USDC:6.2100
0x7d63a3ec403a84bbcb9ae79a3b27265458b411bd,6.15,USDC.e:6.1483
0xa636098531cb9cfc8d03e165afcaab6d58750d49,6.15,WBTC:0.0001
0x57cfb3e9c7ac37b9a356d90ff7d77de1af71808a,6.12,USDC:6.1159
0xf15a4c2eabd5780688db52d5d6dd7bf3027d83a4,6.10,USDC:6.1010
0xffb3def31eb65189485461ffdf518058093a2832,6.03,USDC:6.0333
0x96edc2318d591d13dfe1999cd20dff781ee63591,6.02,USDC.e:6.0222
0x7d203b9b0906cbbdae7cf83159ac42ac33afe00a,6.01,ARB:66.2327
0x859baef3372920286edadf62a9582435b05bd213,6.00,USDT:6.0052
0x8084bc2d717c436c85a7e9266e6c2cc65a063fef,6.00,USDC:6.0000
0x8295de0744ac32694a5e192d23cede708ab86fc9,6.00,USDC:6.0000
0xfa336c62d378a82bfc150da3d87cb6600f177429,6.00,USDC:1.0000;USDT:5.0000
0xb344a2d724dc301a8aa3661321d051a8e2ce2d10,6.00,USDC.e:5.9969
0x70ec78546f163b3c24f8a4c4deea4f9a4949e8ce,5.99,USDC.e:5.9940
0x4dcc5de8e27e0df3019eab4395abcd17ec31ff15,5.99,USDT:5.9940
0x1e5ac7f6d29ece598f5119be46089271b031b334,5.97,USDT:5.9706
0xcf01df4422d1803fd7ef485980576006e8e9e41e,5.97,USDC.e:5.9696
0x1f5cdc7adfc2c14f84ea0aa4b9ebd739061ddcef,5.95,USDC:5.9529
0x456324699f4d5a97c2ba8aeb3a6868b0b5f09cd1,5.95,USDT:5.9473
0xacfc3eb8ba9f812836db7e18dc8c02ba65c12086,5.95,USDC:5.9462
0x9b1a66cad5920a934c87180c2e95bcf52c01549d,5.94,DAI:5.9438
0x4d3326d230715f41b64ac228d79dda3bd171cd54,5.90,USDT:5.8975
0xfd2a7511813c319ec598cfd05ae4be7260e72eaa,5.89,USDC.e:5.8924
0xf3d4118a1b8e77f9acdca18f3081c134c160e7ee,5.89,WBTC:0.0001
0x3db944bb53c5e9f25631c40ec106c47ea5cd33fd,5.86,USDC:5.8655
0xe7e40619a4df389a3420af59dfae8b69cb05a6f3,5.79,USDT:5.7930
0x35273924ffe1b73f27b71c32954f081fb9e58d94,5.76,DAI:5.7636
0x9d05c576f27c03d2b0aafe6ac8ac0d1e3e51abf4,5.70,USDT:5.7064
0x0cfb21f762c57e0bd566f2918604b8e305cbb305,5.70,USDT:5.0000;ARB:7.7000
0x97ded23d3f9ca82560c1e4f129ad25a1c8dd1807,5.68,USDC.e:5.6762
0xa94facdf6530521e744e11fea4652e3eac505ae3,5.63,USDC.e:5.6329
0x1261a10b23f0e9fd39dabf923625e213bd8ff09c,5.63,USDC:5.6272
0x84b133078ed103c2c89dfc2ceec8342b25d7dc8f,5.57,USDC.e:5.5702
0x34c49b21163683049beb28016c5cc2fb06216917,5.57,DAI:5.5690
0x4a3f344389eca000778f10222bccae29b8dbad5a,5.51,USDC:5.5116
0x4cfda127ef9efafc344d4d86d5a31da5253a9945,5.50,USDC:5.5024
0x09585bdcc3a036a837e05820f2af8bbeed881beb,5.50,USDC.e:5.4995
0xfb1ef09a0decb91cea03d577e6c156b843fb4ef9,5.49,USDC:5.4872
0x8b89380bd0b73016197c76a2a63b3155f506a13a,5.45,ARB:60.0000
0x59e0f1e5817d70b7c6583dcfa688dbaf9d1f6bcd,5.44,USDC:5.4439
0xadf02e04576139443dd9b00a328e10c10ea54a48,5.44,USDC.e:5.4405
0x7b3671a10032f59ac6c8bcead3360bd6abe0b70a,5.42,USDC.e:5.4176
0x0222cbd9e4aa9838aae393f94a28ad7b52d58e22,5.39,USDC:5.3917
0x3f3f4e8738313d996a735b91419940daaea0c4c7,5.38,ARB:59.2816
0x6b1975107a42f6c3b7c62e76200bd91b3a4b5fd8,5.38,USDC:5.3818
0x8bfbaa24c27c6309a95e0aa22801bc1d61a52558,5.37,USDC.e:5.3741
0x144d2c1aacc7c929d424a1c8eecca8326930bbf9,5.36,USDC:5.3647
0x26454a64ea66811ce27225204fb50b948c2e6e64,5.34,USDC.e:5.3425
0x484cc23e98eab85d873f8e292412dfe20d20c00b,5.34,USDC:5.3418
0x2cf81b4b2d43c17f861573e7cfa4521a1504ae81,5.34,USDC.e:5.3368
0x6798113e6a4970633af197614a1a95867467ee70,5.33,USDC.e:5.3314
0x9a01182a867d6af8d16389579f0f5000f03c6555,5.32,USDC.e:5.3206
0x8a2ede1066bd759294c38ad7577de359c9799e0f,5.27,ARB:58.0854
0xe610d762b3095f882fc3465472f62b3dd724183a,5.27,USDC.e:5.2684
0xff53edf15fa098924137161e55952f80681d5310,5.26,ARB:5.6472;DAI:4.7429
0x2ef7c4d14a1cd9326c3be8b65ae4cf17dd03f367,5.24,USDC.e:5.2454
0xb05281e9cd3ba73eb65d3325af0fbee379b9300d,5.24,USDC.e:5.2435
0x4a43797041eb8c19ff0045f49cdd34e7619946fb,5.24,USDC.e:5.2428
0x65861a96a086b418f9bf12562bf3ad18d80870d9,5.22,USDC.e:5.2242
0x574f4f1788b0ca8b64b0888414adcf983107b718,5.21,USDT:5.2163
0x51bc05dd22bf05872da2548e0176bf20930aa4e5,5.21,USDC:5.2064
0x4269bf9727ed052c40e6f127ee0dd5e2ddee6289,5.20,USDC:5.2040
0x4e45ca4e00e1b735d6479d343a0cd4b2637768ca,5.20,USDT:5.2046
0x2056e6f4d921f058151ab485c194d74e0c3626de,5.20,USDC.e:5.2006
0x52f3d948c4c21b976cdf96a917a350a057efa673,5.20,ARB:57.2212
0x1f63a803cb971014745cc0fd21b689ad31975268,5.19,USDT:0.0969;USDC.e:5.0969
0xe920665b085f402b339181781f6faf7b68e54455,5.17,DAI:5.1682
0x8cacd6e4fa64dc8366a7619d344bf39d6d564160,5.16,USDC.e:5.1585
0xe73c15b8c06827997bc63f1a80282796d84c6ea5,5.15,USDC:5.1526
0xe2e394e397f72493710e2f9e893f21eab0ea5500,5.14,USDC.e:5.1453
0x85b4cbdb353b2ac26e900bc37c7337e380ca11f3,5.14,USDC.e:5.1432
0x95749c8e5e61dcc5bcfffcf577765734c269ea93,5.13,USDC.e:5.1297
0x1568edc3590110dbda14942f2e7469521579c8b4,5.13,WBTC:0.0001
0xfa936379896f51227afd738c901ef3ff08d4e516,5.12,USDC:5.1206
0x8bdc983d4264fd1cc40114a81dece44b8711ef91,5.12,USDC.e:5.1189
0x5150b2151b478b5891e3d486d45389420828c99e,5.10,USDC:5.1026
0xb4765bee75a0fa0a2f66bf68ce1796c55854c154,5.08,USDC.e:5.0798
0x2f5550e7f5643a91faa5c30254c18a3ad49adab7,5.07,USDC.e:5.0700
0x3acd8c68edcac9418f71309ca9565912f1c2de7d,5.06,USDC.e:5.0615
0xe75c50aba1e857539212f816d4d95f89fb32ff57,5.05,USDC:5.0540
0x3f8a2f2daa017b087c1b6254edd16a0dd4823ced,5.04,ARB:55.4745
0x70ad1b39ee5b8f90cf87a5730668e77e5465cc24,5.03,ARB:55.4253
0x26e366d74ca8cc5969f42de33f2dfe7c9d2a7309,5.03,USDC.e:5.0293
0x26463f18fa1f6d850542b13376edc152ca8e970d,5.01,USDC.e:5.0156
0xd9cda8a7a61a31a06b3b52aa1447fdabbd937a49,5.00,USDT:5.0029
0xe109c79054fb57d2ec84f073acadc0180d296b20,5.00,USDT:5.0016
0xdbf1aeaa91fc6356092496f58d09c2cdad25ff51,5.00,USDC:5.0000
0x5f96322bafb9b06e33930e68bf8db3f23f83f126,5.00,DAI:5.0000
0x52e3ef89ab0dfa30d737001a48a82adbec44c75f,5.00,USDC.e:5.0000
0x804aae8f76219c5270685b8bbd53c42ae5f5a537,5.00,USDC.e:5.0000
0x89b48c52f8bf26f29d04af1c9fdf2b9356d29855,5.00,USDC.e:5.0000
0x9cf9aabd808e6f7ccd6bcbc696ffcadf731b26f5,5.00,USDC.e:5.0000
0xac668fc589f53f19f32957e8ab29a2a281ff0e6e,5.00,USDC.e:5.0000
0xb389d1b5defa53c43a8223c72b16f2620a7af364,5.00,USDC.e:5.0000
0xbdf923bff1b863b51ee8ae31976e6a1d4f7830d8,5.00,USDC.e:5.0000
0xbcff91cd7befb8e114eac5aa87ad9c72243f4ee0,5.00,USDT:5.0005
0xe1a5da08e23d2c8dd6d9c00b2897e73c83c553b2,5.00,USDT:5.0000
0xd112e11a9a48e72d409a35779270e19c0339b0d0,5.00,USDT:4.9978
0x22712b98ee657d75890408102090490c13a8180a,5.00,USDC:4.9960
0x4c47fedc7e2b9d470fd193f0d4edf86dfce685f7,4.99,USDT:4.9884
0xf234944a10fbaa23abed501ebf3e8a3bfcab1131,4.97,USDC:4.9735
0x1182f69f7b65abc3275a6497435ada582122613b,4.97,USDC:4.9733
0xcf33539d995f63d6c7ccf0f181d9d72303c12b91,4.97,USDC.e:4.9662
0x808ddab8e8d4ea89ad2f6f3ae7ea1d584b68325b,4.96,USDC:4.9575
0xf92609e8894b3dd7cabb59332666cbc9cf85d60b,4.94,USDC.e:4.9453
0x30e8933c630de9d4120b390266ee82cc44f21db0,4.94,USDC:4.9444
0xc92f819ebc87ee90006a9542f24c58308a6e6140,4.94,DAI:4.9359
0xfd84c6055e11c18c42d25b02120704aac646143d,4.93,ARB:54.3417
0x6c383dd7d2418960211ae76ae7beee34abd372aa,4.92,USDC.e:4.9238
0x62ab27837bfbc406cc5799ddc2b0572da93dbd59,4.92,USDC.e:4.9229
0x46c2358bbddcf4e2f8b33b5d84d36d339d996e4b,4.92,USDC.e:4.9193
0x75f3b20555b3d7dd9ce76f8a2d97e8a934a8f091,4.88,USDC:4.8797
0x52d4fa612d3d77fd974e069af7bde6af651f2e41,4.88,ARB:53.7115
0xb8ffccae4807c3a50c0551b8c5878f43c2ad52f5,4.87,USDT:4.8686
0x8ddc0b615163be69a632b7a5f85841bcfd228399,4.85,ARB:53.4476
0x8b2d10d55a1d45d0b8f19b0da2ec20b665632371,4.85,USDC:4.8538
0x5830f0f44ca2f3cb39747d6deeb148cc178f5ea1,4.84,DAI:4.8403
0x107b361c2a0be597f3d3da6f869fe14b56b08766,4.83,USDC:4.8325
0x185ee227f260d624300fc9c37946af6f59e74481,4.82,USDC:4.8159
0xdaad187aedaa915952bb1bbe6266932ce44422b2,4.81,USDC:4.8066
0x548f62521863df593836b7ab04aca9352a668927,4.76,ARB:52.4475
0x26f744ff1830e8bcd3d287d1c98579cd59d58d05,4.72,ARB:52.0000
0x862e6ec742ab619ec9a529ab9f87ab7e8b205416,4.70,USDC:4.6971
0x9bec617f59bf0e5070a11bd9f3e4d82aa705132a,4.69,USDT:2.8739;ARB:19.9999
0x82ff1281837f75eeab0485a2ac4b14943f57674b,4.68,wstETH:0.0016
0x18b7b998e0fb92ee29fa89122ccf621406ce0394,4.67,USDC:4.6741
0x7cde5621e72ed27826143cee5314a60205e78b88,4.67,USDC.e:4.6735
0x9d1d595b3aaf35d007dedb9b07134ed4570cbcc5,4.67,USDC:4.6700
0x48d35a75f120b65de0760311bb43f6e54b1ee51c,4.66,USDC.e:4.6623
0x7c72ec0905ef1002d7d540164a5d8ba2d3f41731,4.65,USDC.e:4.6471
0x54d84f2cd278db7ea02f6359e5e52731ed3069e5,4.64,USDC:4.6393
0xdb18e773f4b214f04a508a00adb8cf76fbc189c9,4.64,USDC.e:4.6383
0x7015a32035ac9e5845da153929901a5b491a0098,4.64,ARB:51.0520
0xe9c9834052e342ddb1aeedcee968efd9053e0b1e,4.63,USDC.e:4.6269
0x94340b7ee67b6524c1549f18a0404895dce302e7,4.62,USDC.e:4.6225
0x1391ab25e86234ceb0c0648e2ca72c995c875faa,4.61,USDC:4.6108
0x4fc78bada778fb0181e4f971505323821e85bc0c,4.60,DAI:4.6023
0x4a77c0e62a48416c91482c490daf0da5e521532d,4.60,USDT:4.6000
0x641fa2a6cde7d417e9d9de8127efb032197db42a,4.60,USDC:4.5989
0x2aef86362b1bcdc78a34f05c349c30d8760884e1,4.59,USDC:4.5877
0x95ed1d413488ba3d61cccb8f51128bbcfa10498e,4.58,USDC:4.5756
0x0e4cb1ca39313a34b92ce39ba78748f7edd71e15,4.54,ARB:50.0000
0x2204ec7c111270d69533c6802c9bbba58da08434,4.54,ARB:50.0000
0x58dc30fcdb48d2348fd0ad5e98f930e2972e9d36,4.54,ARB:50.0000
0xda2ec6b508b06edb673918a1aa2d432cf4b5b04c,4.54,ARB:50.0000
